,id,krankheit
4222,D76.2,Hämophagozytäres Syndrom bei Infektionen
4223,D76.3,Sonstige Histiozytose-Syndrome
4224,D76.3,Sonstige Histiozytose-Syndrome
4225,D76.4,Zytokinfreisetzungs-Syndrom [cytokine release syndrome]
4226,D76.4,Zytokinfreisetzungs-Syndrom [cytokine release syndrome]
4227,D77*,Sonstige Krankheiten des Blutes und der blutbildenden Organe bei anderenorts klassifizierten Krankheiten
4228,D77*,Sonstige Krankheiten des Blutes und der blutbildenden Organe bei anderenorts klassifizierten Krankheiten
4229,D80.-,Immundefekt mit vorherrschendem Antikä¶rpermangel
4230,D80.-,Immundefekt mit vorherrschendem Antikä¶rpermangel
4231,D80.0,Hereditäre Hypogammaglobulinämie
4232,D80.0,Hereditäre Hypogammaglobulinämie
4233,D80.1,Nichtfamiliäre Hypogammaglobulinämie
4234,D80.1,Nichtfamiliäre Hypogammaglobulinämie
4235,D80.2,Selektiver Immunglobulin-A-Mangel [IgA-Mangel]
4236,D80.2,Selektiver Immunglobulin-A-Mangel [IgA-Mangel]
4237,D80.3,Selektiver Mangel an Immunglobulin-G-Subklassen [IgG-Subklassen]
4238,D80.3,Selektiver Mangel an Immunglobulin-G-Subklassen [IgG-Subklassen]
4239,D80.4,Selektiver Immunglobulin-M-Mangel [IgM-Mangel]
4240,D80.4,Selektiver Immunglobulin-M-Mangel [IgM-Mangel]
4241,D80.5,Immundefekt bei erhä¶htem Immunglobulin M [IgM]
4242,D80.5,Immundefekt bei erhä¶htem Immunglobulin M [IgM]
4243,D80.6,Antikä¶rpermangel bei Normo- oder Hypergammaglobulinämie
4244,D80.6,Antikä¶rpermangel bei Normo- oder Hypergammaglobulinämie
4245,D80.7,Transitorische Hypogammaglobulinämie im Kindesalter
4246,D80.7,Transitorische Hypogammaglobulinämie im Kindesalter
4247,D80.8,Sonstige Immundefekte mit vorherrschendem Antikä¶rpermangel
4248,D80.8,Sonstige Immundefekte mit vorherrschendem Antikä¶rpermangel
4249,D80.9,"Immundefekt mit vorherrschendem Antikä¶rpermangel, nicht näher bezeichnet"
4250,D80.9,"Immundefekt mit vorherrschendem Antikä¶rpermangel, nicht näher bezeichnet"
4251,D81.-,Kombinierte Immundefekte
4252,D81.-,Kombinierte Immundefekte
4253,D81.0,Schwerer kombinierter Immundefekt [SCID] mit retikulärer Dysgenesie
4254,D81.0,Schwerer kombinierter Immundefekt [SCID] mit retikulärer Dysgenesie
4255,D81.1,Schwerer kombinierter Immundefekt [SCID] mit niedriger T- und B-Zellen-Zahl
4256,D81.1,Schwerer kombinierter Immundefekt [SCID] mit niedriger T- und B-Zellen-Zahl
4257,D81.2,Schwerer kombinierter Immundefekt [SCID] mit niedriger oder normaler B-Zellen-Zahl
4258,D81.2,Schwerer kombinierter Immundefekt [SCID] mit niedriger oder normaler B-Zellen-Zahl
4259,D81.3,Adenosindesaminase[ADA]-Mangel
4260,D81.3,Adenosindesaminase[ADA]-Mangel
4261,D81.4,Nezelof-Syndrom
4262,D81.4,Nezelof-Syndrom
4263,D81.5,Purinnukleosid-Phosphorylase[PNP]-Mangel
4264,D81.5,Purinnukleosid-Phosphorylase[PNP]-Mangel
4265,D81.6,Haupthistokompatibilitäts-Komplex-Klasse-I-Defekt [MHC-Klasse-I-Defekt]
4266,D81.6,Haupthistokompatibilitäts-Komplex-Klasse-I-Defekt [MHC-Klasse-I-Defekt]
4267,D81.7,Haupthistokompatibilitäts-Komplex-Klasse-II-Defekt [MHC-Klasse-II-Defekt]
4268,D81.7,Haupthistokompatibilitäts-Komplex-Klasse-II-Defekt [MHC-Klasse-II-Defekt]
4269,D81.8,Sonstige kombinierte Immundefekte
4270,D81.8,Sonstige kombinierte Immundefekte
4271,D81.9,"Kombinierter Immundefekt, nicht näher bezeichnet"
4272,D81.9,"Kombinierter Immundefekt, nicht näher bezeichnet"
4273,D82.-,Immundefekt in Verbindung mit anderen schweren Defekten
4274,D82.-,Immundefekt in Verbindung mit anderen schweren Defekten
4275,D82.0,Wiskott-Aldrich-Syndrom
4276,D82.0,Wiskott-Aldrich-Syndrom
4277,D82.1,Di-George-Syndrom
4278,D82.1,Di-George-Syndrom
4279,D82.2,Immundefekt mit disproportioniertem Kleinwuchs
4280,D82.2,Immundefekt mit disproportioniertem Kleinwuchs
4281,D82.3,Immundefekt mit hereditär defekter Reaktion auf Epstein-Barr-Virus
4282,D82.3,Immundefekt mit hereditär defekter Reaktion auf Epstein-Barr-Virus
4283,D82.4,Hyperimmunglobulin-E[IgE]-Syndrom
4284,D82.4,Hyperimmunglobulin-E[IgE]-Syndrom
4285,D82.8,Immundefekte in Verbindung mit anderen näher bezeichneten schweren Defekten
4286,D82.8,Immundefekte in Verbindung mit anderen näher bezeichneten schweren Defekten
4287,D82.9,"Immundefekt in Verbindung mit schwerem Defekt, nicht näher bezeichnet"
4288,D82.9,"Immundefekt in Verbindung mit schwerem Defekt, nicht näher bezeichnet"
4289,D83.-,Variabler Immundefekt [common variable immunodeficiency]
4290,D83.-,Variabler Immundefekt [common variable immunodeficiency]
4291,D83.0,Variabler Immundefekt mit ä¼berwiegenden Abweichungen der B-Zellen-Zahl und -Funktion
4292,D83.0,Variabler Immundefekt mit ä¼berwiegenden Abweichungen der B-Zellen-Zahl und -Funktion
4293,D83.1,Variabler Immundefekt mit ä¼berwiegenden immunregulatorischen T-Zell-Stä¶rungen
4294,D83.1,Variabler Immundefekt mit ä¼berwiegenden immunregulatorischen T-Zell-Stä¶rungen
4295,D83.2,Variabler Immundefekt mit Autoantikä¶rpern gegen B- oder T-Zellen
4296,D83.2,Variabler Immundefekt mit Autoantikä¶rpern gegen B- oder T-Zellen
4297,D83.8,Sonstige variable Immundefekte
4298,D83.8,Sonstige variable Immundefekte
4299,D83.9,"Variabler Immundefekt, nicht näher bezeichnet"
4300,D83.9,"Variabler Immundefekt, nicht näher bezeichnet"
4301,D84.-,Sonstige Immundefekte
4302,D84.-,Sonstige Immundefekte
4303,D84.0,Lymphozytenfunktion-Antigen-1[LFA-1]-Defekt
4304,D84.0,Lymphozytenfunktion-Antigen-1[LFA-1]-Defekt
4305,D84.1,Defekte im Komplementsystem
4306,D84.1,Defekte im Komplementsystem
4307,D84.8,Sonstige näher bezeichnete Immundefekte
4308,D84.8,Sonstige näher bezeichnete Immundefekte
4309,D84.9,"Immundefekt, nicht näher bezeichnet"
4310,D84.9,"Immundefekt, nicht näher bezeichnet"
4311,D86.-,Sarkoidose
4312,D86.-,Sarkoidose
4313,D86.0,Sarkoidose der Lunge
4314,D86.0,Sarkoidose der Lunge
4315,D86.1,Sarkoidose der Lymphknoten
4316,D86.1,Sarkoidose der Lymphknoten
4317,D86.2,Sarkoidose der Lunge mit Sarkoidose der Lymphknoten
4318,D86.2,Sarkoidose der Lunge mit Sarkoidose der Lymphknoten
4319,D86.3,Sarkoidose der Haut
4320,D86.3,Sarkoidose der Haut
4321,D86.8,Sarkoidose an sonstigen und kombinierten Lokalisationen
4322,D86.8,Sarkoidose an sonstigen und kombinierten Lokalisationen
4323,D86.9,"Sarkoidose, nicht näher bezeichnet"
4324,D86.9,"Sarkoidose, nicht näher bezeichnet"
4325,D89.-,"Sonstige Stä¶rungen mit Beteiligung des Immunsystems, anderenorts nicht klassifiziert"
4326,D89.-,"Sonstige Stä¶rungen mit Beteiligung des Immunsystems, anderenorts nicht klassifiziert"
4327,D89.0,Polyklonale Hypergammaglobulinämie
4328,D89.0,Polyklonale Hypergammaglobulinämie
4329,D89.1,Kryoglobulinämie
4330,D89.1,Kryoglobulinämie
4331,D89.2,"Hypergammaglobulinämie, nicht näher bezeichnet"
4332,D89.2,"Hypergammaglobulinämie, nicht näher bezeichnet"
4333,D89.3,Immunrekonstitutionssyndrom
4334,D89.3,Immunrekonstitutionssyndrom
4335,D89.8,"Sonstige näher bezeichnete Stä¶rungen mit Beteiligung des Immunsystems, anderenorts nicht klassifiziert"
4336,D89.8,"Sonstige näher bezeichnete Stä¶rungen mit Beteiligung des Immunsystems, anderenorts nicht klassifiziert"
4337,D89.9,"Stä¶rung mit Beteiligung des Immunsystems, nicht näher bezeichnet"
4338,D89.9,"Stä¶rung mit Beteiligung des Immunsystems, nicht näher bezeichnet"
4339,D90,"Immunkompromittierung nach Bestrahlung, Chemotherapie und sonstigen immunsuppressiven Maänahmen"
4340,D90,"Immunkompromittierung nach Bestrahlung, Chemotherapie und sonstigen immunsuppressiven Maänahmen"
4341,E00.-,Angeborenes Jodmangelsyndrom
4342,E00.-,Angeborenes Jodmangelsyndrom
4343,E00.0,"Angeborenes Jodmangelsyndrom, neurologischer Typ"
4344,E00.0,"Angeborenes Jodmangelsyndrom, neurologischer Typ"
4345,E00.1,"Angeborenes Jodmangelsyndrom, myxä¶dematä¶ser Typ"
4346,E00.1,"Angeborenes Jodmangelsyndrom, myxä¶dematä¶ser Typ"
4347,E00.2,"Angeborenes Jodmangelsyndrom, gemischter Typ"
4348,E00.2,"Angeborenes Jodmangelsyndrom, gemischter Typ"
4349,E00.9,"Angeborenes Jodmangelsyndrom, nicht näher bezeichnet"
4350,E00.9,"Angeborenes Jodmangelsyndrom, nicht näher bezeichnet"
4351,E01.-,Jodmangelbedingte Schilddrä¼senkrankheiten und verwandte Zustände
4352,E01.-,Jodmangelbedingte Schilddrä¼senkrankheiten und verwandte Zustände
4353,E01.0,Jodmangelbedingte diffuse Struma (endemisch)
4354,E01.0,Jodmangelbedingte diffuse Struma (endemisch)
4355,E01.1,Jodmangelbedingte mehrknotige Struma (endemisch)
4356,E01.1,Jodmangelbedingte mehrknotige Struma (endemisch)
4357,E01.2,"Jodmangelbedingte Struma (endemisch), nicht näher bezeichnet"
4358,E01.2,"Jodmangelbedingte Struma (endemisch), nicht näher bezeichnet"
4359,E01.8,Sonstige jodmangelbedingte Schilddrä¼senkrankheiten und verwandte Zustände
4360,E01.8,Sonstige jodmangelbedingte Schilddrä¼senkrankheiten und verwandte Zustände
4361,E02,Subklinische Jodmangel-Hypothyreose
4362,E02,Subklinische Jodmangel-Hypothyreose
4363,E03.-,Sonstige Hypothyreose
4364,E03.-,Sonstige Hypothyreose
4365,E03.0,Angeborene Hypothyreose mit diffuser Struma
4366,E03.0,Angeborene Hypothyreose mit diffuser Struma
4367,E03.1,Angeborene Hypothyreose ohne Struma
4368,E03.1,Angeborene Hypothyreose ohne Struma
4369,E03.2,Hypothyreose durch Arzneimittel oder andere exogene Substanzen
4370,E03.2,Hypothyreose durch Arzneimittel oder andere exogene Substanzen
4371,E03.3,Postinfektiä¶se Hypothyreose
4372,E03.3,Postinfektiä¶se Hypothyreose
4373,E03.4,Atrophie der Schilddrä¼se (erworben)
4374,E03.4,Atrophie der Schilddrä¼se (erworben)
4375,E03.5,Myxä¶demkoma
4376,E03.5,Myxä¶demkoma
4377,E03.8,Sonstige näher bezeichnete Hypothyreose
4378,E03.8,Sonstige näher bezeichnete Hypothyreose
4379,E03.9,"Hypothyreose, nicht näher bezeichnet"
4380,E03.9,"Hypothyreose, nicht näher bezeichnet"
4381,E04.-,Sonstige nichttoxische Struma
4382,E04.-,Sonstige nichttoxische Struma
4383,E04.0,Nichttoxische diffuse Struma
4384,E04.0,Nichttoxische diffuse Struma
4385,E04.1,Nichttoxischer solitärer Schilddrä¼senknoten
4386,E04.1,Nichttoxischer solitärer Schilddrä¼senknoten
4387,E04.2,Nichttoxische mehrknotige Struma
4388,E04.2,Nichttoxische mehrknotige Struma
4389,E04.8,Sonstige näher bezeichnete nichttoxische Struma
4390,E04.8,Sonstige näher bezeichnete nichttoxische Struma
4391,E04.9,"Nichttoxische Struma, nicht näher bezeichnet"
4392,E04.9,"Nichttoxische Struma, nicht näher bezeichnet"
4393,E05.-,Hyperthyreose [Thyreotoxikose]
4394,E05.-,Hyperthyreose [Thyreotoxikose]
4395,E05.0,Hyperthyreose mit diffuser Struma
4396,E05.0,Hyperthyreose mit diffuser Struma
4397,E05.1,Hyperthyreose mit toxischem solitärem Schilddrä¼senknoten
4398,E05.1,Hyperthyreose mit toxischem solitärem Schilddrä¼senknoten
4399,E05.2,Hyperthyreose mit toxischer mehrknotiger Struma
4400,E05.2,Hyperthyreose mit toxischer mehrknotiger Struma
4401,E05.3,Hyperthyreose durch ektopisches Schilddrä¼sengewebe
4402,E05.3,Hyperthyreose durch ektopisches Schilddrä¼sengewebe
4403,E05.4,Hyperthyreosis factitia
4404,E05.4,Hyperthyreosis factitia
4405,E05.5,Thyreotoxische Krise
4406,E05.5,Thyreotoxische Krise
4407,E05.8,Sonstige Hyperthyreose
4408,E05.8,Sonstige Hyperthyreose
4409,E05.9,"Hyperthyreose, nicht näher bezeichnet"
4410,E05.9,"Hyperthyreose, nicht näher bezeichnet"
4411,E06.-,Thyreoiditis
4412,E06.-,Thyreoiditis
4413,E06.0,Akute Thyreoiditis
4414,E06.0,Akute Thyreoiditis
4415,E06.1,Subakute Thyreoiditis
4416,E06.1,Subakute Thyreoiditis
4417,E06.2,Chronische Thyreoiditis mit transitorischer Hyperthyreose
4418,E06.2,Chronische Thyreoiditis mit transitorischer Hyperthyreose
4419,E06.3,Autoimmunthyreoiditis
4420,E06.3,Autoimmunthyreoiditis
4421,E06.4,Arzneimittelinduzierte Thyreoiditis
4422,E06.4,Arzneimittelinduzierte Thyreoiditis
4423,E06.5,Sonstige chronische Thyreoiditis
4424,E06.5,Sonstige chronische Thyreoiditis
4425,E06.9,"Thyreoiditis, nicht näher bezeichnet"
4426,E06.9,"Thyreoiditis, nicht näher bezeichnet"
4427,E07.-,Sonstige Krankheiten der Schilddrä¼se
4428,E07.-,Sonstige Krankheiten der Schilddrä¼se
4429,E07.0,Hypersekretion von Kalzitonin
4430,E07.0,Hypersekretion von Kalzitonin
4431,E07.1,Dyshormogene Struma
4432,E07.1,Dyshormogene Struma
4433,E07.8,Sonstige näher bezeichnete Krankheiten der Schilddrä¼se
4434,E07.8,Sonstige näher bezeichnete Krankheiten der Schilddrä¼se
4435,E07.9,"Krankheit der Schilddrä¼se, nicht näher bezeichnet"
4436,E07.9,"Krankheit der Schilddrä¼se, nicht näher bezeichnet"
4437,E10.-,"Diabetes mellitus, Typ 1"
4438,E10.-,"Diabetes mellitus, Typ 1"
4439,E11.-,"Diabetes mellitus, Typ 2"
4440,E11.-,"Diabetes mellitus, Typ 2"
4441,E12.-,Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]
4442,E12.-,Diabetes mellitus in Verbindung mit Fehl- oder Mangelernährung [Malnutrition]
4443,E13.-,Sonstiger näher bezeichneter Diabetes mellitus
4444,E13.-,Sonstiger näher bezeichneter Diabetes mellitus
4445,E14.-,Nicht näher bezeichneter Diabetes mellitus
4446,E14.-,Nicht näher bezeichneter Diabetes mellitus
4447,E15,"Hypoglykämisches Koma, nichtdiabetisch"
4448,E15,"Hypoglykämisches Koma, nichtdiabetisch"
4449,E16.-,Sonstige Stä¶rungen der inneren Sekretion des Pankreas
4450,E16.-,Sonstige Stä¶rungen der inneren Sekretion des Pankreas
4451,E16.0,Arzneimittelinduzierte Hypoglykämie ohne Koma
4452,E16.0,Arzneimittelinduzierte Hypoglykämie ohne Koma
4453,E16.1,Sonstige Hypoglykämie
4454,E16.1,Sonstige Hypoglykämie
4455,E16.2,"Hypoglykämie, nicht näher bezeichnet"
4456,E16.2,"Hypoglykämie, nicht näher bezeichnet"
4457,E16.3,Erhä¶hte Glukagonsekretion
4458,E16.3,Erhä¶hte Glukagonsekretion
4459,E16.4,Abnorme Gastrinsekretion
4460,E16.4,Abnorme Gastrinsekretion
4461,E16.8,Sonstige näher bezeichnete Stä¶rungen der inneren Sekretion des Pankreas
4462,E16.8,Sonstige näher bezeichnete Stä¶rungen der inneren Sekretion des Pankreas
4463,E16.9,"Stä¶rung der inneren Sekretion des Pankreas, nicht näher bezeichnet"
4464,E16.9,"Stä¶rung der inneren Sekretion des Pankreas, nicht näher bezeichnet"
4465,E20.-,Hypoparathyreoidismus
4466,E20.-,Hypoparathyreoidismus
4467,E20.0,Idiopathischer Hypoparathyreoidismus
4468,E20.0,Idiopathischer Hypoparathyreoidismus
4469,E20.1,Pseudohypoparathyreoidismus
4470,E20.1,Pseudohypoparathyreoidismus
4471,E20.8,Sonstiger Hypoparathyreoidismus
4472,E20.8,Sonstiger Hypoparathyreoidismus
4473,E20.9,"Hypoparathyreoidismus, nicht näher bezeichnet"
4474,E20.9,"Hypoparathyreoidismus, nicht näher bezeichnet"
4475,E21.-,Hyperparathyreoidismus und sonstige Krankheiten der Nebenschilddrä¼se
4476,E21.-,Hyperparathyreoidismus und sonstige Krankheiten der Nebenschilddrä¼se
4477,E21.0,Primärer Hyperparathyreoidismus
4478,E21.0,Primärer Hyperparathyreoidismus
4479,E21.1,"Sekundärer Hyperparathyreoidismus, anderenorts nicht klassifiziert"
4480,E21.1,"Sekundärer Hyperparathyreoidismus, anderenorts nicht klassifiziert"
4481,E21.2,Sonstiger Hyperparathyreoidismus
4482,E21.2,Sonstiger Hyperparathyreoidismus
4483,E21.3,"Hyperparathyreoidismus, nicht näher bezeichnet"
4484,E21.3,"Hyperparathyreoidismus, nicht näher bezeichnet"
4485,E21.4,Sonstige näher bezeichnete Krankheiten der Nebenschilddrä¼se
4486,E21.4,Sonstige näher bezeichnete Krankheiten der Nebenschilddrä¼se
4487,E21.5,"Krankheit der Nebenschilddrä¼se, nicht näher bezeichnet"
4488,E21.5,"Krankheit der Nebenschilddrä¼se, nicht näher bezeichnet"
4489,E22.-,äberfunktion der Hypophyse
4490,E22.-,äberfunktion der Hypophyse
4491,E22.0,Akromegalie und hypophysärer Hochwuchs
4492,E22.0,Akromegalie und hypophysärer Hochwuchs
4493,E22.1,Hyperprolaktinämie
4494,E22.1,Hyperprolaktinämie
4495,E22.2,Syndrom der inadäquaten Sekretion von Adiuretin
4496,E22.2,Syndrom der inadäquaten Sekretion von Adiuretin
4497,E22.8,Sonstige äberfunktion der Hypophyse
4498,E22.8,Sonstige äberfunktion der Hypophyse
4499,E22.9,"äberfunktion der Hypophyse, nicht näher bezeichnet"
4500,E22.9,"äberfunktion der Hypophyse, nicht näher bezeichnet"
4501,E23.-,Unterfunktion und andere Stä¶rungen der Hypophyse
4502,E23.-,Unterfunktion und andere Stä¶rungen der Hypophyse
4503,E23.0,Hypopituitarismus
4504,E23.0,Hypopituitarismus
4505,E23.1,Arzneimittelinduzierter Hypopituitarismus
4506,E23.1,Arzneimittelinduzierter Hypopituitarismus
4507,E23.2,Diabetes insipidus
4508,E23.2,Diabetes insipidus
4509,E23.3,"Hypothalamische Dysfunktion, anderenorts nicht klassifiziert"
4510,E23.3,"Hypothalamische Dysfunktion, anderenorts nicht klassifiziert"
4511,E23.6,Sonstige Stä¶rungen der Hypophyse
4512,E23.6,Sonstige Stä¶rungen der Hypophyse
4513,E23.7,"Stä¶rung der Hypophyse, nicht näher bezeichnet"
4514,E23.7,"Stä¶rung der Hypophyse, nicht näher bezeichnet"
4515,E24.-,Cushing-Syndrom
4516,E24.-,Cushing-Syndrom
4517,E24.0,Hypophysäres Cushing-Syndrom
4518,E24.0,Hypophysäres Cushing-Syndrom
4519,E24.1,Nelson-Tumor
4520,E24.1,Nelson-Tumor
4521,E24.2,Arzneimittelinduziertes Cushing-Syndrom
4522,E24.2,Arzneimittelinduziertes Cushing-Syndrom
4523,E24.3,Ektopisches ACTH-Syndrom
4524,E24.3,Ektopisches ACTH-Syndrom
4525,E24.4,Alkoholinduziertes Pseudo-Cushing-Syndrom
4526,E24.4,Alkoholinduziertes Pseudo-Cushing-Syndrom
4527,E24.8,Sonstiges Cushing-Syndrom
4528,E24.8,Sonstiges Cushing-Syndrom
4529,E24.9,"Cushing-Syndrom, nicht näher bezeichnet"
4530,E24.9,"Cushing-Syndrom, nicht näher bezeichnet"
4531,E25.-,Adrenogenitale Stä¶rungen
4532,E25.-,Adrenogenitale Stä¶rungen
4533,E25.0-,Angeborene adrenogenitale Stä¶rungen in Verbindung mit Enzymmangel
4534,E25.0-,Angeborene adrenogenitale Stä¶rungen in Verbindung mit Enzymmangel
4535,E25.00,"21-Hydroxylase-Mangel [AGS Typ 3], klassische Form"
4536,E25.01,"21-Hydroxylase-Mangel [AGS Typ 3], Late-onset-Form"
4537,E25.08,Sonstige angeborene adrenogenitale Stä¶rungen in Verbindung mit Enzymmangel
4538,E25.09,"Angeborene adrenogenitale Stä¶rung in Verbindung mit Enzymmangel, nicht näher bezeichnet"
4539,E25.8,Sonstige adrenogenitale Stä¶rungen
4540,E25.8,Sonstige adrenogenitale Stä¶rungen
4541,E25.9,"Adrenogenitale Stä¶rung, nicht näher bezeichnet"
4542,E25.9,"Adrenogenitale Stä¶rung, nicht näher bezeichnet"
4543,E26.-,Hyperaldosteronismus
4544,E26.-,Hyperaldosteronismus
4545,E26.0,Primärer Hyperaldosteronismus
4546,E26.0,Primärer Hyperaldosteronismus
4547,E26.1,Sekundärer Hyperaldosteronismus
4548,E26.1,Sekundärer Hyperaldosteronismus
4549,E26.8,Sonstiger Hyperaldosteronismus
4550,E26.8,Sonstiger Hyperaldosteronismus
4551,E26.9,"Hyperaldosteronismus, nicht näher bezeichnet"
4552,E26.9,"Hyperaldosteronismus, nicht näher bezeichnet"
4553,E27.-,Sonstige Krankheiten der Nebenniere
4554,E27.-,Sonstige Krankheiten der Nebenniere
4555,E27.0,Sonstige Nebennierenrindenä¼berfunktion
4556,E27.0,Sonstige Nebennierenrindenä¼berfunktion
4557,E27.1,Primäre Nebennierenrindeninsuffizienz
4558,E27.1,Primäre Nebennierenrindeninsuffizienz
4559,E27.2,Addison-Krise
4560,E27.2,Addison-Krise
4561,E27.3,Arzneimittelinduzierte Nebennierenrindeninsuffizienz
4562,E27.3,Arzneimittelinduzierte Nebennierenrindeninsuffizienz
4563,E27.4,Sonstige und nicht näher bezeichnete Nebennierenrindeninsuffizienz
4564,E27.4,Sonstige und nicht näher bezeichnete Nebennierenrindeninsuffizienz
4565,E27.5,Nebennierenmarkä¼berfunktion
4566,E27.5,Nebennierenmarkä¼berfunktion
4567,E27.8,Sonstige näher bezeichnete Krankheiten der Nebenniere
4568,E27.8,Sonstige näher bezeichnete Krankheiten der Nebenniere
4569,E27.9,"Krankheit der Nebenniere, nicht näher bezeichnet"
4570,E27.9,"Krankheit der Nebenniere, nicht näher bezeichnet"
4571,E28.-,Ovarielle Dysfunktion
4572,E28.-,Ovarielle Dysfunktion
4573,E28.0,ästrogenä¼berschuss
4574,E28.0,ästrogenä¼berschuss
4575,E28.1,Androgenä¼berschuss
4576,E28.1,Androgenä¼berschuss
4577,E28.2,Syndrom polyzystischer Ovarien
4578,E28.2,Syndrom polyzystischer Ovarien
4579,E28.3,Primäre Ovarialinsuffizienz
4580,E28.3,Primäre Ovarialinsuffizienz
4581,E28.8,Sonstige ovarielle Dysfunktion
4582,E28.8,Sonstige ovarielle Dysfunktion
4583,E28.9,"Ovarielle Dysfunktion, nicht näher bezeichnet"
4584,E28.9,"Ovarielle Dysfunktion, nicht näher bezeichnet"
4585,E29.-,Testikuläre Dysfunktion
4586,E29.-,Testikuläre Dysfunktion
4587,E29.0,Testikuläre äberfunktion
4588,E29.0,Testikuläre äberfunktion
